"SchoolId","FinanceId","SchoolName","SchoolNetworkName","Meeting01","Meeting02","Meeting03","Meeting04","Meeting05","Meeting06","Meeting07","Meeting08","Meeting09","Meeting10","Meeting11","Meeting12","Meeting13","Meeting14","Meeting15","Meeting16","Meeting17","Meeting18","Meeting19","Meeting20","Meeting21","Meeting22","Meeting23","Meeting24"
"610542","22381","WEST RIDGE","Ravenswood-Ridge","07/2012 ","08/08/2012 09:00 AM","09/12/2012 09:00 AM","10/10/2012 09:00 AM","11/14/2012 09:00 AM","12/12/2012 09:00 AM","01/09/2013 09:00 AM","02/13/2013 09:00 AM","03/13/2013 09:00 AM","04/17/2013 09:00 AM","05/08/2013 09:00 AM","06/12/2013 09:00 AM","","","","","","","","","","","",""
"610300","26381","WESTCOTT","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610225","25831","WHISTLER","Lake Calumet","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610315","26431","WHITE","Lake Calumet","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610227","25841","WHITNEY","Pilsen-Little Village","07/2012 ","08/03/2012 10:00 AM","09/14/2012 02:45 PM","10/05/2012 08:00 AM","11/09/2012 02:45 PM","12/14/2012 08:00 AM","01/11/2013 02:45 PM","02/08/2013 08:00 AM","03/08/2013 02:45 PM","04/12/2013 08:00 AM","05/10/2013 02:45 PM","06/14/2013 08:00 AM","","","","","","","","","","","",""
"610228","25861","WHITTIER","Pilsen-Little Village","07/2012 ","08/2012 ","09/05/2012 05:00 PM","10/03/2012 05:00 PM","11/07/2012 05:00 PM","12/05/2012 05:00 PM","01/09/2013 05:00 PM","02/06/2013 05:00 PM","03/06/2013 05:00 PM","04/03/2013 05:00 PM","05/01/2013 05:00 PM","06/05/2013 05:00 PM","","","","","","","","","","","",""
"610230","25881","WILDWOOD","O'Hare","07/2012 ","08/12/2012 06:00 PM","09/11/2012 06:00 PM","10/09/2012 06:00 PM","11/13/2012 06:00 PM","12/11/2012 06:00 PM","01/08/2013 06:00 PM","02/13/2013 06:00 PM","03/12/2013 06:00 PM","04/09/2013 06:00 PM","05/14/2013 06:00 PM","06/12/2013 06:00 PM","","","","","","","","","","","",""
"610336","55131","WILIAMS MIDDLE","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610232","25891","WILLIAMS ES","Burnham Park","07/2012 ","08/14/2012 04:30 PM","09/11/2012 04:30 PM","10/09/2012 04:30 PM","11/13/2012 04:30 PM","12/11/2012 04:30 PM","01/08/2013 04:30 PM","02/12/2013 04:30 PM","03/12/2013 04:30 PM","04/09/2013 04:30 PM","05/14/2013 04:30 PM","06/11/2013 04:30 PM","","","","","","","","","","","",""
"610380","55161","WILLIAMS, D","South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609977","23631","WOODLAWN","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/25/2012 06:00 PM","11/15/2012 06:00 PM","12/27/2012 06:00 PM","01/24/2013 06:00 PM","02/28/2013 06:00 PM","03/21/2013 06:00 PM","04/25/2013 06:00 PM","05/23/2013 06:00 PM","06/13/2013 06:00 PM","","","","","","","","","","","",""
"610285","31241","WOODS","Englewood-Gresham","07/10/2012 10:00 AM","08/15/2012 10:00 AM","09/19/2012 10:00 AM","10/31/2012 10:00 AM","11/21/2012 10:00 AM","12/12/2012 10:00 AM","01/16/2013 10:00 AM","02/20/2013 10:00 AM","03/20/2013 10:00 AM","04/17/2013 10:00 AM","05/15/2013 10:00 AM","06/12/2013 10:00 AM","","","","","","","","","","","",""
"610345","26541","WOODSON","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/15/2013 05:00 PM","02/19/2013 05:00 PM","03/19/2013 05:00 PM","04/16/2013 05:00 PM","05/21/2013 05:00 PM","06/18/2013 05:00 PM","","","","","","","","","","","",""
"610392","52011","WORLD LANGUAGE HS","West Side","07/2012 ","08/22/2012 05:30 PM","09/19/2012 05:30 PM","10/10/2012 05:30 PM","11/14/2012 05:30 PM","12/05/2012 05:30 PM","01/23/2013 05:30 PM","02/20/2013 05:30 PM","03/20/2013 05:30 PM","04/17/2013 05:30 PM","05/15/2013 05:30 PM","06/12/2013 05:30 PM","","","","","","","","","","","",""
"610233","25901","YALE","Skyway","07/17/2012 10:30 AM","08/2012 ","09/18/2012 01:30 PM","10/2012 ","11/20/2012 01:30 PM","12/2012 ","01/15/2013 01:30 PM","02/2013 ","03/19/2013 01:30 PM","04/2013 ","05/21/2013 01:30 PM","06/2013 ","","","","","","","","","","","",""
"610234","25911","YATES","Fullerton","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609748","49041","YORK HS","West Side","07/2012 ","08/2012 ","09/2012 ","10/16/2012 03:00 PM","11/20/2012 03:00 PM","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610235","25921","YOUNG","Austin-North Lawndale","07/2012 ","08/16/2012 05:00 PM","09/20/2012 05:00 PM","10/18/2012 05:00 PM","11/15/2012 05:00 PM","12/20/2012 05:00 PM","01/17/2013 05:00 PM","02/21/2013 05:00 PM","03/21/2013 05:00 PM","04/18/2013 05:00 PM","05/15/2013 05:00 PM","06/20/2013 05:00 PM","","","","","","","","","","","",""
"609755","47101","YOUNG HS","West Side","07/2012 ","08/2012 ","09/19/2012 05:00 PM","10/17/2012 03:30 PM","11/14/2012 05:00 PM","12/12/2012 03:30 PM","01/16/2013 05:00 PM","02/20/2013 03:30 PM","03/20/2013 05:00 PM","04/17/2013 03:30 PM","05/15/2013 05:00 PM","06/2013 ","","","","","","","","","","","",""
"609973","23611","ZAPATA","Pilsen-Little Village","07/2012 ","08/2012 ","09/2012 ","10/09/2012 08:30 AM","11/07/2012 08:30 AM","12/2012 ","01/08/2013 08:30 AM","02/2013 ","03/2013 ","04/16/2013 08:30 AM","05/2013 ","06/2013 ","","","","","","","","","","","",""
